query,label,classification
Galera que se diz DEMOCRATA e defensora dos DIREITOS é a primeira a não reconhecer o resultado de eleições LIVRES E DEMOCRÁTICAS.,1,1
"Eu odeio dia d tpm pq eu me sinto feia e gorda e que as pessoas não me amam e n tão nem ai p mim, o pior é saber q esses são os dias reais",0,1
  O Samaris fala melhor português do que Jorge Jesus.,1,0
EU IA E VOLTAVA VÁRIAS VEZES (COM TODO O RESPEITO) ,0,0
Há fufas se deus quiser,1,1
"dei unfollow em pessoas que não era pra dar , palmas para a burca",1,0
" Olha o cacetete russo . Muheres, não sejam usadas pelo feminismo. Somos contra a violencia (so pra _ https://t.co/XRmqNutpwF",0,1
Da série: Imagina se fosse o contrário? Vai daí seu racista!  https://t.co/YxNOJHfOjd,0,1
"Nós heteros, que AINDA somos maioria, devemos nos unir contra a ditadura da minoria. Abaixo a #heterofobia !!!!",1,0
  Presidente da África do Sul pede confisco de terras de pessoas brancas | https://t.co/QruyRMyl8Ahttps://t.co/DOAZeHnpA4,0,0
"Se você assistir Titanic ao contrário, verá a história de um submarino que resgata as pessoas do mar e as coloca em uma festa.",0,0
 que não é caso da brasileira..porque com 5 kg de cocaína..é o peso de um bulldogue frances,0,0
"  1) Poucos brasileiros estão conscientes de que no nosso país o domínio hegemônico esquerdista foi TOTAL e inegociável,",0,0
" Oww, linda.. trabalho amanhã =/ dó",0,0
"  #MamãeEuQuero ter o direto a vida, então por favor não aborte.",0,0
"Eu tinha tanta coisa pra twittar hoje aqui, que acabei me esquecendo...",0,0
"SEXTA FEIRA É DIA DE BEBER TODAS E PEGAR TRANS TRANS POE ALTERNATIVO (TÁXI, UBER, BONDE, ÔNIBUS...) SE BEBER NÃO DIRIJA #PAZ",0,0
GOSTO DE TÊTAS NATURAIS TAMANHO MÉDIO #JOAQUINRESPONDE https://t.co/2SuAfQKm8q,0,0
"tudo bem o temer limitar gastos com o sus e prejudique milhões de brasileiros, contanto q a gente saia da crise",0,0
"Bom dia, companheiros! Como diria a Bárbara Guimarães, hoje, está um frio do Carrilho!",0,0
"Um Governo corrupto, refleti em todos os poderes a total CORRUPÇÃO. Matar Bebês, é a maior CORRUPÇÃO humana.... https://t.co/B03cCscMlN",0,0
Que 2017 seja de sonho para o nacionalismo e de pesadelo para a comunicação social. Desejo um mau ano para o 'jornalixo': #YouAreFakeNews,1,0
"Quem diz que não devemos comer ovos porque estamos a comer um aborto e isso é nojento, nunca viu o ambiente de uma discoteca às 6 da manhã",0,1
  #BolsonaroReiDoMundo - Admiradores de  sobem tag em homenagem e apoio ao deputado. #NosTrendsBrasil http _,0,0
agora que a dilma vai sair quem assume é o aécio né??,0,0
e tava reclamando que sou gorda e feia vou continuar assim,0,1
Feliz dia do amigo que toma pinga!,0,0
  Campanha #PelaVidaDasPessoasTrans pq a luta contra a transfobia tbm é uma luta feminista https://t.co/2eSvMYgjkU https: _,0,0
'Vc é burra hein mulher' https://t.co/2SZKWUg74w,1,1
  A mídia virou realmente uma inimiga voraz de tudo que não é sua narrativa degenerada! Isso é um absurdo completo!  https: _,0,1
quanto mais cheias as cadeias melhor galera!!!!!,1,0
" Nossa, tme gente que não faz tattoo pra filho.. me ajuda ne? Isso foi passional!",0,0
Meus Deus!! É muita doutrinação e alienação que a imprensa impõe na coitadinha!!! https://t.co/2Ti1GN6dau,0,0
"Odeia o Bolsonaro? Então diz ai dos projeto dele que você discorda e porquê. Vamos ver sua inteligencia, nível de i _ https://t.co/RlqDhg5Q3S",0,0
 SAPATÃO BABANDO EM CIMA DE MINA HETERO DESPEA 01 ÚNICO SENTIMENTO: https://t.co/qTA5mX1to7,1,0
 apresenta pra ela miga ,0,1
"Espero que não peçam ao Michael J Fox para bater palmas ao vencedor, senão nunca mais saímos daqui hoje #Oscars",0,0
  Mas a Globo News diz que o Trump é ruim para a economia  Ué https://t.co/UETKygDrAH,0,0
a mina é tão gorda quem nem a indireta que mandei pra ela serviu,1,1
ai que saudade da ditadura............,1,0
  eu acho q vc só fala bosta,1,1
"Não tenha vergonha de falar e escrever corretamente a língua portuguesa. Ela é a nossa pátria em Portugal, Moçambique, Angola, Guiné e aqui",0,0
  O q Levy Fidelix disse: O APARELHO EXCRETOR NÃO REPRODUZ.Onde está a homofobia e a mentira? Em lugar nenhum.Cambada de _,1,1
Mensagem de Natal do Presidente   #PNR #RenovarPortugal #Natal https://t.co/AzJtMk1NQL,0,0
"  Assim, sim. Um homem determinado e cumpridor. Força #TrumpPresident https://t.co/anW8LopFgs",0,0
Chegou a Quaresma! https://t.co/hrsFKsDosO,0,0
" Mulher apanha aqui na ilegalidade, porque se pegarem o canalha ele apanha ou vai preso!!! https://t.co/l0LAduFdXX",1,1
O que você faz pelas islâmicas que não podem nem falar? https://t.co/B1Y4XicjLc,0,0
mano que mulher é essa que tá no master chef  me sinto mt burra #MasterChefBR,0,1
   O felipe neto só toma esse refrigerante aqui https://t.co/SVY1w7Frit,0,0
"Mentira, mesmo sendo sapatao ja estou preocupada, porque vai que eu engravidei pelo vaso sanitario",1,0
"Oi, vc é sapatão, só n sabe ainda.. mas é",1,0
"  Há 8 anos,  Fenômeno marcava o seu primeiro gol com o manto alvinegro. https://t.co/wuMY8ZJXA2",0,0
  São anónimos porque temem represálias profissionais como as que o Sócrates exercia sobre as pessoas que estavam no seu _,0,0
"  Conselho: Mulher sábia, constrói. Mulher burra, destrói.",0,1
"Mulher, dica de foto pra vc tirar com suas amigas https://t.co/PYJJmdX9YX",0,0
  Esse é o cara que vai ser responsável pela diplomacia do Brasil com os EUA https://t.co/VCyBhiJmRo,0,0
video clipe da semana: http://www.youtube.com/watch?v=IQGhq0IlVok,0,0
E os países acolhendo refugiados. Tem que gastar dinheiro ajudando essa gente lá no seu país. Infelizmente essa gen _ https://t.co/C8jiZEEIfV,1,1
quem não gosta de AC/DC  e não é  !,0,1
"E pra melhorar o ano, o blog da feminazi fascista  está caindo. Viva! https://t.co/eexRDVWKqm",1,1
Curitiba realizando casamento comunitário é Brasília realizando #DivórcioComunitário.,0,0
 acordei sapatão hj,1,1
"Já achava a ' Bela e a Fera' ,ridícula mesmo. Disney sai do armário:  ‘_A Bela e a Fera’_ terá romance gay... https://t.co/muCEEmLqxq",1,1
" Oi, Pssoa.. Tá morando onde aqui em Sampa? #quenaosejanazlmodeon",0,0
A forma como você se vê não altera o que você é de fato! https://t.co/F1vbtmfKGs,0,0
"Terei diversas reuniões este final de semana na Casa Branca do Sul. Grande discurso às 5:00 P.M. em Melbourne, Flór _ https://t.co/y9OoZxOAr4",0,0
"  Odeio carnaval, mas esse é o melhor carro alegórico que já vi na vida https://t.co/6k42F6v1dC",0,0
Ansioso para o comício na Flórida amanhã. Grande multidão à vista! https://t.co/o1dNXUmImW,0,0
"Quem gosta de Feminismo são mulheres que se odeiam e odeiam homens, ou desavisados que desconhece a Desconstrução... https://t.co/tqOkqzhDoA",1,1
Fica a mensagem aí para todas as  seguidoras https://t.co/Bx4WMW8Qxq,0,0
Muitas saíram às ruas pedindo a entrada de refugiados e agora não podem andar tranquilas no seu país. _ https://t.co/AgltPLzw1p,0,0
"  Fufas decentes hj é o nosso dia, mulheres",1,1
" no perfil dela não tem, entende?",0,0
Destruição na Suécia.  Manda mais muçulmano pra lá. Quando a coisa fugir do controle os suecos paumolengas vão reag _ https://t.co/Cg89atylBx,1,0
acho que o cara da redação do Enem deveria perder pontos pq não ficou claro o sabor do miojo,0,0
"Achei um cabelo branco, sinto que os anos de tintura estão chegando.",0,0
 o que é que andaste a fumar?!,0,0
Quem tem que ficar preocupado é o Dória https://t.co/U2lAdVsVdQ,0,0
"  Abram os olhos com esta equação: #UE + (  ,  , #PCP, #BE) = escravidão/austeridade. Até quan _",1,0
  Perante o humor há sempre lugar a um sorriso. :) Só não aprovo a ofensa fácil.,0,0
A luta continua #orgulhohetero !,1,0
PASSA A VARA https://t.co/MjRJc4laSJ,0,0
faz pontaria em qlq coisa q der na telha com jato de mijo.,0,0
política + religião = sucesso,0,0
Desde que o Pinto da Costa deixou de fotografar mamas brasileiras para fotografar pés mexicanos o Porto nunca mais ganhou nada...,1,0
"Bicicleta Infanto Juvenil Aro 20' Cindy Magento Fosco - Track Bikes DE: R$ 363,78 POR: R$ 134,55 _ https://t.co/mgdcv9XMfn",0,0
Bem vindos esses novos lindos da minha TL!    Kisses de verdade!,0,0
Hugh Jackman veio pra SP e tomou um pingado Se ele fosse pro Rio ia tomar um tiro,1,1
"A censura democrática é a pior delas todas porque é arbitrária, hipócrita e cobarde. Finge não existir, mas existe! https://t.co/fdEjtgOx1P",0,1
Por favor nunca seja o branco https://t.co/fj1CCi6QSj,1,1
" miga nao tem livro de estudos em promoçao , mulher é burra",1,1
  só é legal pq mostra como o Jason morreu,0,0
Chega pra mina e fala: -Por caso seu pai é dono de bordel?? -Não.pq??? -pq vc parece uma puta,1,1
"Cristas pediu reunião p/ fazer queixinhas a Marcelo e este convidou logo o Ferro p/ almoçar. A vingança é como a vichyssoise, serve-se fria.",1,1
  chorando de rir aqui,0,0
'Mário Centeno não se portou como um homenzinho' disse Marques Mendes. A piada está feita.,1,0
  Mitroglou faz 0X1 depois de brigar muito pela bola. Benfica vai vencendo o Braga e se mantendo na liderança do Campeonat _,0,0
Vivemos no totalitarismo do pensamento único dos donos da 'liberdade'. Só o #PNR enfrenta e denuncia a 'besta'. _ https://t.co/vJxL8duLGX,0,0
 para pessoas desconhecidas e que vc não sabe qual a índole. A ideia de abrigar TODOS refugiados é a mesma coisa,1,0
  E o óscar para melhor filme vai para........ https://t.co/eFni5GnBfW,0,0
Eu com 4 seguidoras neste fds https://t.co/8Sg2vYqlfV,0,0
"Uau... agora ele vai chorar!  Aliás, que galera democrática hein? Tipo aquela época em que você era da KGB... https://t.co/QZiIuC5PRK",0,0
"  Temos na Assembleia a 'claque' mais bem paga do país. Ordenados milionários, para fazerem o que fazem os figurantes na _",0,0
"  A Folha de S. Paulo omitiu as 20 milhões de mortes feitas na Revolução Russa em reportagem, por que não estou surpreso? htt _",0,0
"  as pessoas hoje em dia te falam td hora pra vc amar quem vc é e se aceitar, mas se vc for BRANCO & HÉTERO VC NÃO DEVE FAZER _",1,0
pessoas que visitaram meu perfil e grupos que sigo no Twitter https://t.co/NGc3sg6Za0,0,0
" Bolsonaro aceitaria ele como VICE,agora pergunta ao Dória se ele aceitaria ser vice ou ao menos colocar o Bolsonaro como vice",0,0
batalha no dia da mulher e eu nem lembrei burra meixmo deve ter sido top,1,0
"Também em #Machico, na Ilha da #Madeira, o #PNR está presente nas autárquicas pela primeira vez. Força _ https://t.co/ExI4LnWXqZ",0,0
"Não se sinta mulher de verdade se você ofende outras mulheres chamando-as de feia, estranha, magrela, gorda, etc",1,0
FELIPE NETO X PASTOR MALAFAIA  IGUAL A ARGENTINA X ESTADO ISLÂMICO NÃO TEM COMO ESCOLHER UM LADO SÓ QUERO VER SANGUE #PAZ,1,0
#AgendaMaio  Palestra sobre identidade de gênero.(Ideologia de Gênero) #SãoLuizMaranhão https://t.co/6dWIFPYWkN,0,0
" não, a maioria ñ culpa não. Aquele estupro dos 33 onde só 7 foram indiciados?",0,0
me tirem daqui http://t.co/Ur9Du2bO,0,0
Ninguém pode matar a razão e a coragem! O medo não passa por aqui!  https://t.co/gweifgY6vO#Portugal #PNR,0,0
Claro! A alienação é o melhor caminho pra você! Continue nessa bolha!!! https://t.co/MqBdnFkc4K,0,0
O fascismo da esquerda em dois prints  https://t.co/G6n9BPPcwb,0,0
Eu tô bem surpresa que os gringos não sabiam o que é caju https://t.co/IShGlhKQs2 via ,0,0
"Mulherada, é Outubro rosa! Realizamos o exame de mama gratuitamente, basta agendar via DM #outubrorosa https://t.co/f1aaxuAJqQ",0,0
"Boom dia para quem sonhou com a sapatão mais linda,porém foi um sonho super bizarro q não lembro nem a metade",1,0
Inf. são passadas ilegalmente ao falido  e  pela comunidade de inteligência (NSA e FBI). Com _ https://t.co/vjoU7slRCR,0,0
 Trump demitiu o cara por que a audiência do Aprendiz tava caindo!  Correto!,0,0
Quando estás num primeiro date com uma miúda e do nada ela diz 'também já te vês a casar comigo e a ter filhos lind _ https://t.co/cMcx1guTHp,0,0
  Até o quebrando o Tabu já ta pedindo desculpas mas tem nego confirmando a história que foi Homicídio https://t.co/wQjTKJWm6S,0,0
"Melania e eu estamos recebendo o Primeiro Ministro japonês Shinzo Abe e a Sra. Abe em Mar-a-Lago em Palm Beach, Fl. _ https://t.co/pPk8M2UuR3",0,0
"Caindo na Real: Feminista 'descobrindo' o  feminismo Confuso, não Emma?  Feminazi tá cagando pra liberdade, querem _ https://t.co/PYPG25jlEb",0,1
O balanço divulgado pela Polícia Militar revelou que ao menos uma mulher foi agredida a cada quatro minutos no... https://t.co/SuVbgUQPId,0,0
O  já começou seu discurso mandando um alô pra  . Que moral hein??  Ahahahahahahahaha!!!!!!!!!!!!!!!,1,0
Algo que incomoda extremamente a esquerda: uma MULHER que não se vende ao discurso barato politicamente correto do _ https://t.co/LEzAkFyHI5,0,1
"Aceitei trocar o Benfica por um jantar romântico com a minha namorada, desde que ela pagasse a gasolina. Amanhã, lá estarei na Catedral.",0,0
e foi criado um novo termo 'nudez intelectual'....a mesma que acontece quando voce ta cagando pelado antes do banho _ https://t.co/nKenb2q48v,0,1
  O mito https://t.co/48QQWR3OyS,0,0
AMore  Ajuda a divulgar: O primeiro livro da  'A ESCRITORA E O MUSICO' www.aescritoraeomusico.blogspot.com,0,0
  Tucanos se distinguem mal do PT: https://t.co/4oemPrjBg3,0,0
PNR nas Eleições Autárquicas: 'uma lança na Margem Sul'! #PNR #Barreiro   https://t.co/wtzIKopblmhttps://t.co/2iUBbGh5qz,0,0
Julgam-se de mente aberta e livres mas são carneiros submissos! Consomem o 'pronto-a-pensar' e são escravos do poli _ https://t.co/gsWSrmb4HQ,0,1
 Espero que ganhem. Tenho muitos amigos do Sporting e fica difícil falar com eles com uma distância de 13 pontos,0,0
" Vc conhece a Banda #thecorrs ? #fikdik 'Runaway', 'No frontiers' 'At Your Side'.. e por aí vai (AmoMuito)",0,0
"Se você pesquisar 'asshole' no Twitter que é a tradução de 'babaca, idiota, etc', cai no perfil do Trump. Imparcial _ https://t.co/ukOocrvES8",0,1
"Refugiados e Emigrantes, a perspectiva do Padre Vítor Melícias.Dia 9, pelas 21.00 h, na Escola Secundária de Peniche.A não perder...",0,0
Com marido Jofran Alves passeando na #FeirinhaDoLargoDaOrdem. ..Me apropriei da cultura _ https://t.co/ttn4EtsuMp,0,0
sorte de hoje: você não chama ricarda,0,0
"BEM MOO! KKKK   Hugo Chávez 'está bem', diz presidente do Equador",0,0
 serio???? q legal... eu mandei fazer a minha,0,0
Aff só por que não tem negro no oscar agora eles sao racista........ pfvr miga melhore,0,1
 mas tb desse jeito achei q a solução era remover o pé,0,0
  Quem tem Mitomania sou eu que sou fã do Bolsonaro   hahahahahahah  (zuera),0,0
Como é que o Marcelo deixou passar esta oportunidade única para convidar o  a dar um mergulho na praia da Costa Nova? SAD...,0,0
"  Imperdível! No domingo, dia 12, veja a entrevista que dou a Roberto Cabrini. Será meia-noite, no SBT.",0,0
" Feminista = Qm defende seus direitos iguais, N preciso ser feia/cabeluda?/gorda pra querer o msm salário na msm func.",0,1
Reacção do Denzel após perder o Óscar para o Casey Affleck #Oscars https://t.co/BcKCmMsM4W,0,0
Portugal à deriva _de   https://t.co/1fP2HpSBk8#Portugal #PNR #RenovarPortugal,0,0
mas é claro q esquento... *____* http://t.co/yb1NuzEkOQ,0,0
OS HEITENS (ODIADORES EM INGLÊS) JÁ ACUSARAM O GOLPE. TRISTE DEMAIS ESSA CULTURA DE ÓDIO A MEU RESPEITO. #PAZ _ https://t.co/j7y5THFNMK,0,0
A mídia de NOTÍCIAS FALSAS que inventa histórias e 'fontes' é mais eficaz que os democratas desmoralizados - mas is _ https://t.co/9HbvTqEapk,0,0
 As mulheres que não têm o apoio das feministas: aquelas que lutam contra os ditadores da Esquerda! https://t.co/15MWdmzZUD,0,0
Não faz a barba todo dia.,0,0
 pode mandar que eu curto rir de branco,1,0
  Coimbra: Instrutor de artes marciais é candidato do PNR à Câmara https://t.co/xsDpPSMIrX,0,0
tava arrumando meu quarto achei o corpo da eliza samudio,0,0
  Destinado aos teimosos (tantos!!) que acham utilidade no chamado 'voto útil'. Percebam que é simplesmente voto traidor. _,0,1
  ESSA MULHER É FODA DEMAIS!! ELA DEVERIA SER EXEMPLO PRA TODAS AS. MULHERES NO MUNDO!  https://t.co/5Df30ionXx,0,0
"Não vou orar, sou ateu https://t.co/MerDvnfR9v",0,0
"  #EuParo pq há disparidade salarial, dificuldade de reinserção no mercado, discriminação por ter filhos/estar grávida e dupl _",0,0
Querendo comer umas seguidoras ae,1,0
"E depois reclamam da 'solidão da mulher negra', sendo chata assim quero ver quem que namora esse traste https://t.co/dYZMUifyvL",1,0
    Não ha ninguém mais machista que uma feminista ou feministo,0,1
"  Os ratos e o Hospital do Barreiro. O  diz que as obras avançam este ano, mas outros já disseram o mesmo no pe _",0,0
Esse foi o dia da MULHER mais reinvidicado por quem não é mulher na história desse país #DiadaMulher Feminismo/marx _ https://t.co/D69VSgtyj1,0,0
eu não sabia que com o dia da mulher viria tanta gente burra falar bosta na internet,0,1
"Gente, dá uma atenção aqui pra esse sujeito, pq ele tá o dia todo mandando mensagem quase implorando atenção nessa _ https://t.co/reZgsj2Pxk",0,0
"acho que meu sono resolveu desaparecer junto com o meu dinheiro, espero um dia tê-los de volta",0,0
"Dizer isso não é censura ou acabar com a sua liberdade de expressão.se vc acha q nasceu no corpo errado, a socidade _ https://t.co/f00V3n9FV5",0,0
"Todo o Islâmico dirá que sua religião é da paz,porque no Corão diz que a paz só existirá no Mundo quando o Islão for a única religião.",0,1
nao ligo que o temer acabou com o ministério da cultura nem q nao tenha ministros negros  pelo menos ele sabe conjugar um verbo,1,0
"O q essa mulher tem d bonita, ela tem d puta, burra e mentirosa. N sabe ela q ta passando na mão dos amigos",1,1
Vai daí cirrose! https://t.co/ERWqqHBYN8,0,0
" não aceita que ela fique na mesma tecla de racismo que só ela sofre, isso é silenciamento",0,0
 que burra mulher eu levo ele pra vc amanha,1,0
"Alias, isso é uma coisa que algumas mulheres também não sabem e ficam achando que por não gozar com penetração tem algum problema. NÃO TEM!",0,0
"E ele é a cara do meu querido amigoo ex-patrão    Um dos melhores escritores do país, Fabrício  no Jô! =)",0,0
"Indo a Charleston, Carolina do Sul pra passar um tempo com a Boeing e falar sobre empregos! Ansioso. https://t.co/19L22J6oAj",0,0
16 novos djs na área galere #FinalBBB13,0,0
"Estivemos ontem à convite para a pré-estréia do documentário #euvocêtodasnós, uma co-produção Coopas & Canal... https://t.co/hlxnByQqdK",0,0
 tambem nunca vi o FEMINISMO contra o FUNK...tu ja viu ? ..ou não é a valeska popozuda o simbolo do _ https://t.co/exyi1I4HO3,0,0
"A linda foi colocar no soneca e desligou o despertador, muito inteligente",0,0
 quem desarma mais? Geromel ou Maicon?,0,0
   Daqui a pouco começa   Jornalismo de verdade.  Vai mostrar a roubalheira no BNDES.,0,0
Feliz Dia de São Valentim https://t.co/uzJ7UKTS8l,0,0
A minha casa não aceita refugiados aka Mónica,1,1
A notícia é velha mas o preconceito está sempre presente  https://t.co/Ltlb0et3hH,0,0
Feliz #DiaDasMulheres pras verdadeiras guerreiras que trabalham ou cuidam do lar enquanto as vagabundas lutam pra abortar e andar pelada,1,1
"Tava pensando aqui e cara, como tem menina/mulher burra",1,0
"Impunidade dos outros, fraqueza dos “nossos” https://t.co/kDeuLAJE0Y#Iraque #Portugal #PNR #RenovarPortugal",0,0
#medo da  vindo pra Sppp rs....,0,0
 claro!  não comentou nada porque esteve em algumas horas de luto e reflexão sobre sua obra. Brinde ao Mestre...,0,0
"Parabéns, mais uma notícia sobre a Desconstrução do filme a Bela e a Fera.Nosso apoio irrestrito ao casal donos... https://t.co/iCaxVlEkD3",0,0
" tipo eu nao quero saber se os brancos, em angola, foram assassinados, quando a metrópole fez ainda pior aos nativos",1,0
Foda-se Esqueci-me que todas as feministas são fufas https://t.co/SLGGngREku,1,1
BOA TARDE MOLECADA ALMOCEI FUMEI UM CIGARRO DEI AQUELA DEFECADA NÃO TENHO COMPROMISSO A TARDE VOU CONTINUAR RESPONDENDO NO #JoaquinResponde,0,0
Chegou o escravoceta https://t.co/5ywgsZVoE6,1,1
Boa noite abortistas!!! Cuidado com o empoderamento hem! não vão morrer com a agulha de crochê! Fica a dica!,0,1
 quem é contra o ISLÃ..defende muito mais a mulher do que qualquer outra feminista,1,1
"- Nossa, mas feminismo necessário hoje em dia?  : https://t.co/UVPYCewlCp",0,0
  MENTIRA O BRASIL TEM DINHEIRO PARA AJUDAR REFUGIADOS QUE NUNCA CONTRIBUIRAM COM UM CENTA _ https://t.co/vvGSbr3SQF,1,0
 prefiro ser magra feia a ser gorda bonita. Mesmo se as gordas se arrumarem ñ adianta pela falta d elegancia do porte físico,1,1
Qual político covarde bundao eu vou começar a xingar nessas eleições ?,1,1
  sim mas n gosto de fufas.,1,1
chega de anfolow galere!!! uhahuahua http://t.co/BMS6fVdJ,0,0
  Apresentamos os novos veículos 'Anjos das Marginais' e uniformes da CET. Custo zero para a Prefeitura graças ao apoio da inic _,0,0
 Nunca vi esses 'coletivismo' lutando pelos direitos da mulher no islamismo. Elas são só massa de manobra d _ https://t.co/doSd6ScAnu,0,1
"  Audiência de custódia: preso esculhamba juiz e tudo certo, até porque desacato é liberdade de expressão, não crime. https: _",0,1
#SddsDeQuandoEu podia fazer piadas e não sofria censura,0,0
  Querido Kfouri eu te perdoo por todos ataques pessoais que você me fez! Jesus te ama e eu também!  https://t.co/WeZYtUK5TF,0,0
vai pra cuba,0,0
Eu sabia que ainda não tinha visto tudo que era possível sobre o destaque desse carnaval.... https://t.co/Oxb4SGd3pe,0,0
  se vc usa roupas complexas vc é 'sapatão' ou falam que vc está metido com algo que não presta,1,0
"Mulher burra fica pobre,mas eu vou te dizer se for inteligente pode até enriquecer. MINHA BUCETA É O PODERR",1,1
Canso de ver um monte de cara burro pagando de machão e um monte de menina burra que procura no Google o significado de ser uma mulher.,1,1
"'Para o Dia Internacional da Mulher, a P3K preparou um encontro cheio de significado, aprendizado e trocas.... https://t.co/FTo66sCJow",0,0
racismo inverso existe sim veja a sintaxe da palavra.........,0,0
Pessoal que é todo 'eu não mato animal nenhum'. Uma semana em Angola e depois falamos,1,0
" não tem namorada, tem fêmea temporária.",1,1
  vamos a agenda feminista TIRADA DO PROPRIO SITE...e agora me diz onde ta a defesa da mulhe _ https://t.co/HpBXM1L6nz,1,0
já pensou que maneiro num enterro assim que fechar o caixão alguém tocar a música de encerramento do windows,0,0
"filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é safado,é burra sim",1,1
Tá calor? Chama a bombeira https://t.co/fDmAaLMedO,0,0
 Tb soninho.. e eis que trabalho amanhã. hj é feriado em sampa e tb trabalho rs affff rs,0,0
 usa twitter ? é a pergunta que fazem a todo momento.... !,0,0
  Será que vão aplicar este lixo 'educacional' nas escolas muçulmanas em Portugal!? https://t.co/qTc1YOik6c,1,1
"Psicólogos cristãos existem, como existem psicólogos ateus.Quem escolhe por quem deseja ser atendido é o cliente. https://t.co/gTfAgUxCtT",0,0
pra que tirar meu wpp?  tem que tirar é a dilma logo porra,1,0
"pensar no social? pra que, o bang é crescer economicamente, foda-se as minorias nao é mesmo #Bolsonaro2018",0,0
"  FELIPE NETO é uma honra ser caluniado por um INESCRUPULOSO como você.Vou lhe dar a chance, na justiça, para você provar _",0,0
  Discurso de Donald Trump no Congresso Americano (completo): https://t.co/iPBrZF81TV via ,0,0
COMUNISTA que odeia a PM  fala MAL do CAPITALISMO segurando um IPHONE quando o celular é ROUBADO vai parar na DP da PM Vai entender,1,1
"A SUZANE RICHTOFEN FOI SOLTA NO DIA DOS PAIS. A JUSTIÇA É INCOERENTE: DEVIA TER SOLTADO O BRUNO NO DIA DOS NAMORADOS, E NÃO NO CARNAVAL.",0,0
defensora das mães...  com a própria filha deixada nun estado lastimavel. Ela quer tentar limpar a imagem dela https://t.co/yN67cqtzUn,0,0
  Islão - 5 letras Bomba - 5 letras Coincidência??????,1,0
"Eu tô inconformada, chorando, como pude ser tão burra? Sempre pensei que a Solange do aviões era mulher do Xand. Não vou conseguir superar",0,1
"Fascista, machista, nazista, trapezista, taxista, maratonista, eletricista, mas e corrupto? kkk https://t.co/fQ5KK6vxH7",1,1
pt é de satanás lembrem-se sempre https://t.co/vmotieIgIR,1,0
"FILMES PORNÔS, MASTURBAÇÃO E PUTEIRO. OBRIGADO PELO PERGUNTA  https://t.co/GwF1E0EJ3U",0,0
AFINAL O TIME DO PRESÍDIO PRECISA DE GOLEIRO... https://t.co/wPxhSyvGDK,0,0
"  'Oi, nós somos sapatão' KKKKKKKKKKKKKKKKKK",1,1
"  Ter dó de traficantes e estupradores se matando dentro da cadeia? Gente honesta tem dó das vítimas, isso sim.",0,1
 aposto que se esses adolescentes tivessem lidado com essa situação desde pequenos não o fariam,0,0
" Aprecio o bom humor mas, calma, não abuses da boa vontade. ;)",0,0
Video que explica porque a imigração em massa para países desenvolvidos não soluciona a miséria dos subdesenvolvidos https://t.co/ErcCavTe2l,0,0
"A nossa Nação é a nossa 'casa', correcto? E as casas têm portas, não é verdade? Então? #ForçaTrump https://t.co/Eys6FTKK",0,0
   Manifestação em frente à #FCSH. Em causa está o cancelamento da conferência de Nogueira Pinto na universidade https://t _,0,0
  Há 5 anos atrás eu esteava na internet no  https://t.co/fzvPqqDPeh,0,0
Participei do consultório de família na #NovoTempo com o tema. Criação de criança em sexo neutro. Foi muito bacana. https://t.co/jFBY6lshGn,0,0
"  Da negra mãe não só Ossaim Vem de Alaketú, Jêje e Angola Na cura o desejo mais puro Fé no futuro vai minha escola Segura ai óh",0,1
  Ainda tinha piada o Carlos Alexandre e o Sócrates partilharem uma cela.,0,1
"Voltei do hospital agora, fui ver um tio que tá gay. Ele tá melhor, já tá pegando nos peito da enfermeira",1,1
 no perfil dele ainda contém machismo.,1,0
"  UM LEITOR DISSE: a democracia no Brasil presupõe q você ñ tem direito a opinião, a ñ ser, q concorde com a ideologia de _",0,0
Estocolmo: capital das violações! As mulheres andam com medo e mudam hábitos de vida. 'Welcome R(ap)efugees'? _ https://t.co/BxSrVriKNC,1,0
"Quando a gente fala que os filmes da Disney, tem linguagem subliminar, é fanatismo né? Agora, não é mais... https://t.co/sLEzaszuUg",0,0
  menina voce ta doida de apoiar a legalizacao do aborto??,0,0
"Aliás se vc quer xingar alguém direito, não fale da mãe do sujeito, apenas o chame de bundão ! Basta.",0,1
"Boulos, líder de terrorismo de esquerda, foi preso essa semana. Justiceiros de movimentos sociais ligados a Boulos lamentam sua prisão.",0,0
Deixe de ser leviana! Desde quando eu falei q lutar por direitos iguais e respeito é errado? Errado é ser capacho d _ https://t.co/oAOTKgFVEW,1,0
De  aproveitamento da chamada “crise dos refugiados” https://t.co/rl9PIrgtBz#Refugiados #PNR #Portugal #refugees,0,0
  Feministas: Criticam decote da feminista Ema Watson pq a desvaloriza Acham que Ema Watson tem q se dar respeito feministas _,0,1
"Minha mãe sempre trabalhou, se na sua casa a galera não gosta de um trabalho honesto não tenho culpa https://t.co/eoAs4Ub2Lo",0,0
O  em sua dose diária de anti-trumpismo.  Quando vão fazer reportagem sobre os 16 países que proíbem entrada de israelenses??,0,0
Pior recessão DA HISTÓRIA!!!!!  Parabéns a todos que votaram e defendem o PT! https://t.co/DvPCRtL5SB,0,0
 Vira sapatão nunca te pedi nada.,1,1
"ela me machuca discutindo sobre roupa,eu não dou NENHUM desgosto a ela mas a gente mora num inferno de quintura ela quer que eu use burca?",1,1
