query,label
"  Pelo sim, pelo não, já dei umas 10",0
" você não conhece os refugiados, não sabe a índole de cada um deles, não sabe nem se quer se há um terrorista lá",1
sou um ser homossexual que só quer se dar com heteros porque as fufas ficam a lamber os dedos cheio de batata na minha frente.,1
"Apesar de serem da Australia, AC/DC é uma banda de homens de verdade!",1
  fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ,1
"  Destrua o comunismo como uma cobra a ser morta antes de seu nascimento, pois sua mordida é letal. A praga vermelha não pode _",0
"E  tentou fazer do fracassado protesto de imigrantes um sucesso, enqto  'esqueceu' dos protesto anti-desarmamento ontem.",0
As 03 mosqueteiras! A  e a  não se livraram de perguntinhas básicas! #vermelhidaonorosto http://twitpic.com/23v5hn,0
"Leia a conversa da SÁBADO com o presidente do PNR,  sobre o  https://t.co/SmRJLqvG8i",0
 5 - Rio de Janeiro,0
 Se o abraço for ao  também conta?,0
"Treze refugiados foram deportados dos Estados Unidos, mas não houve histeria (eram cubanos) https://t.co/aAuGspXgNB",1
Concurso de 'Miss': falta de respeito da mulher pela própria mulher. Mulher-objecto? Futilidade pura. https://t.co/yvHge6UxDl,0
Constroem obstáculos dentro das nossas casas em vez de expulsarem a serpente islâmica. Vergonha!  https://t.co/Nv1Iti6pdq,1
Os muleke é liso sim mas o governo é muito mais.,0
  Um  eh akele q sabe procriar sem deixar vestigios.,1
"  Com este champô não ganhas caspa, não ganhas oleosidade, não ganhas pontas espigadas, não ganhas nada! https://t.co/Sd _",0
eu sei que em todas as notas do real ta escrito 'deus seja louvado' mas o estado é laico,0
"Você é cheinha, NÃO é gostosa. Ponto. https://t.co/Dd1TcPSfye",1
"Lailão: Apaga, fiquei MTfeia, parece quero gorda e com peito caído Lary: Tu é feia  Lary: Não reclama Lailão: Que'  Lailão: Vai tnc",1
"Não reclame d assédio,se vc sai c/ um pervetido sexual q conheceu há 2 min. e exije q ele te respeite, mesmo vc estando alcoolizada /drogada",0
VAGABUNDO CHEGA AGARRANDO AS MENINA SEJEM CAVALHEIROS: OLA TUDO BEM VOCÊ É LINDA SEUS LABIOS DEVEM TER GOSTO DE MÉL VAMOS CONSTITUIR FAMILIA,1
o lula nunca acertou a nota azul do guitar hero,1
Feliz Dia das mulheres pra nós!!!!,0
e a esquerda nao para de tentar dominar o mundo https://t.co/2hJ2F35nvH,0
  gente lembrem-se de colocar 2 forros no travesseiro hj pra não encharcar a cama com lágrimas boa noite,0
" sim, ontem em SP",0
  Amor e Sexo é um Encontro com Fátima Bernardes um pouco mais ligth...,0
"Mulher em estádio de futebol só faz merda. Se pelo menos estivesse totalmente pelada, mas nem isso https://t.co/dKqMPBfgrJ",1
  Poliamor é desculpa de vagabunda pra fazer rodízio de piroca,1
"Ouvi, numa rede de tv, que a Hungria, está fazendo uma cerca eletrica, para evitar invasoes de refugiados. Mas nao deu Ibope...Pesquisem sob",0
"Pegar um táxi e, depois de um tempo em silêncio, dizer para o taxista: 'foi aqui nesse cruzamento que eu morri atropelado'.",0
" Gosto não, acho ela bonita nao, nem nada nao... huahahaauahauhau",0
o bolsonaro nao parabenizou o cunha de vdd gente isso é culpa da edição do video,0
"  poxa, cê tá com medo de ficar enrugada? tá com medo que o filho da empregada entre na tua sala da facul?",1
"Fascista, machista, nazista, trapezista, taxista, maratonista, eletricista, mas e corrupto? kkk https://t.co/fQ5KK6vxH7",1
"O Dono desse twitter é autista, só pode kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https://t.co/QGoqrnYMR4",1
Top 3 Filmes de guerra: American Sniper O resgate do Soldado Ryan Falcão Negro em Perigo,0
 Novo filme: 'O Curioso Caso de Quem Sempre Atacou A Igreja Católica e o Cristianismo Mas Agora Defende o Papa Francisco',0
Gostamos de errar!,0
esse tal de golpe aí é que nem o racismo tá nos olhos de quem vê,1
 Feminismo é massa de manobra da esquerda. nunca vi feminista reclamando para entrar no exercito https://t.co/FRudxMT0Gj,1
  Desvinculação de Receitas da União (DRU) permite ao governo federal usar livremente 30% de todos os tributos federais vincul _,0
"  #SerMulherÉ 'Vai la com suas amiguinhas' parabéns a todas as mulheres vocês são incriveis,menos a Dilma.",0
"Não acredito que um juiz colocaria nosso país em tal risco. Se algo acontecer, culpe-o junto com o sis. legal. Estã _ https://t.co/ctA8G3dZjP",1
E o chamado Cãomor junto com uma repórter cara de sono... rs. Mto legal! http://twitpic.com/23v73c,0
Não sabem fazer conta direito mas dar o cu já sabem bem https://t.co/exmihM6cmY,1
"Quem cabras não tem, mas cabritos consegue emprestar, até um super juiz consegue enganar!...",0
Da mesma forma q eu enfio o pau em algumas pessoas (mulheres) e outras não (homens). Chama-se: escolha pessoal e vt _ https://t.co/kC758QQaq8,1
" Ué, mas o homem branco fez isso mesmo. Esse povo pensa que a colonização foi como?",1
    que lindo é vermelho e branco!,0
 nunca beijou na vida,0
meninas eu n aguento mais ser a mulher mais burra da região sudeste,1
" o cara é mil grau total, vou morrer",0
Se o Ronaldo ganhar o prémio de melhor do mundo espero que não volte a dizer para soltarem os fogos na Madeira. No Verão passado deu merda,1
 viajei só com uma mochila tb... 4 Dias,0
Então é Natal https://t.co/yuoIhHn8Fz,0
" moço, esse é um post do Facebook que automaticamente é publicado no twitter. Deixa de ser BURRO. Pqp",1
"o argumento da retardada é mostrar que sabe ler. Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/TzZ6WBlhPB",1
 você tem algumas dicas de livros de ficção científica que podem ser lidos por crianças?,0
 está assim tanto vento?!,0
   kkkkk... pelo menos é XX,0
FICA TRANQUILO IRMÃO VÁRIAS DAS MINHAS TRANZAS JÁ ACABAM COM CHORO E ZOAÇÃO FAZ PAE  https://t.co/yGwTy17tSJ,0
tava arrumando meu quarto achei o corpo da eliza samudio,0
Refresco de feminista é.....,1
"  Há que saber aceitar as mudanças, certo? ;)",0
"Pela primeira vez esta época, um jogador do Porto foi expulso! Aposto que este árbitro não treina na Maia, nem tem talhos em Guimarães...",0
União Europeia quer multar países que não abrigarem refugiados. Entendem agora porque tudo isso vai ruir?#Europaxit,0
"Bom dia, sapatão!",1
  Não confunda Trump com George Soros.,0
"'trabalhando graças ao feminismo' RH decide: - vou escolher a mulher pq mesmo ela nao concluindo a faculdade, ela cagou na foto do bolsonaro",1
Abismo da desigualdade e injustiça.  https://t.co/rbVSxVDliB#PNR #RenovarPortugal #Portugal,0
  Mundo de fufas não é mesmo para mim,1
" e aspirar, posso?",0
"Menina praplégica c tá querendo o que? - eu quero mexer, eu quero mexer!",1
"No mês de março, em que regularmente celebra-se o Dia Internacional da Mulher, a Federação Sul Americana de Krav... https://t.co/3oKXs1wSkj",0
  O cara vive em outro mundo Não no mundo real REFUGIADOS são os que vivem Nas favelas vizinhas as suas fortalezas,1
  Chora petralhada! #BolsonaroPresidente  https://t.co/QveoFpwo7n,1
"   Não Tanto Quanto Você Militante  Defensora De Ditaduras Em Angola, Cuba e Venezuela e Defensora Da Corrup _",1
"'aparentemente sem ligações terroristas'  Mas não vêem que o Islão contém o ovo da serpente? Terrorista ou não, de _ https://t.co/RvGp9Y7MJu",1
Q mulher estúpida! https://t.co/31IFZgfzxR,1
 essa mulher é burra demais ou se faz? pqp,1
A Sharia é o conjunto de leis islâmicas que você não vê o feminismo fazer protestos! Veja alguns pontos da Sharia: https://t.co/SkNQov2IxA,0
#DiaDaMulher FELIZ DIA DAS MULHERES Dia Internacional da Mulher #BolsonaroReiDoMundo  Ser mulher pra globo = ser feminista,0
kd as sapatao dessa uniritter,1
Jamais confunda um homem porco a um  um  sabe bem a hora de lavar as mãos !,1
"  E o caviar PC Siqueira querendo pagar de sem-teto, é mole? https://t.co/Y6GGoH3RW9",0
"da educação que eu recebi em casa, homem foi feito pra mulher e vice verso...o resto é modinha !",1
 Eitaaa... A ultima vez q tomei foi em sp mesmo. conheço uma doceria q tem de latinha pra vender. só q fica longe d onde moro,0
...real aqui são todos os vazamentos ilegais de informações sigilosas e de outras informações. É uma total 'caça as _ https://t.co/uD1F6uvHiv,0
"Islão este é o Milo!Ele é gay, católico e acima de tudo acredita na liberdade de expressão! Already triggered??? https://t.co/3QMMd8kouh",1
"   não sei, nunca vi o desenho em questão, porém se é para idades que não podem ver beijo gay também não pod _",0
"  Não faz sentido Portugal acolher imigrantes, enquanto a nossa população se encontra desempregada e é obrigada a emigrar. _",1
Tenho que se preocupar com meu filho que tem 1 ano . Não com mulher Burra velha que também já tem filho .  Sai fora eu em !!,1
   migo respira deus ta no comando!!!,0
" não dá p comparar, meu caro. Educação académica tem um processo exato a ser seguido, a educação moral, sexual e social não.",1
  BRANCO RICO COM PROBLEMA NA JUSTIÇA:  PODE TIRAR PHOTO SIM NEGRO COM PROBLEMA NA JUSTIÇA:  VERGONHA TIRAR SELF COM ELE _,1
O  consegue dizer na mesma matéria que o cara entrou armado para roubar e ainda assim chamá-lo de 'SUS _ https://t.co/nHsOZvDXvg,0
 problema com o site? Não estou conseguindo acessar =/,0
só faltava dizeres que angola não é cidade também xD https://t.co/AfVPpp1YoX,0
  eu vi esse ep ontem e ainda tô tentando digerir tudo ali.,0
Não vejo a hora da gorda feia da Roberta rala,1
"mulher quando fica grávida fica burra!quando começa o nível de burrice e eu pergunto se é gestante, se a respsta é 'sim' eu ate ja entendo!",1
Leia a matéria e vejam como as' falas' do conselho foram intolerantes. Os conselhos  estão contaminados por... https://t.co/xgDk666rYe,0
Oxente! Pq? Sou tão santa... rs...    oooooooooo maluca,0
nada contra negros mas nada contra usar desodorante tb ne,1
"meu deus quanta gente burra nesse mundo pqp, mulher que tem um pensamento desse vai passar a vida inteira lavando louça p macho",1
 negras não pode pintar cabelo É APROPRIAÇÃO O K http://t.co/bC5yqdB78f,1
O  adora passar uma vergonha https://t.co/VL6Fv63JbD,0
"Se vc bate em mulher, vc é um covarde de merda.  Se vc bate nessa mulher, além de covarde, com certeza vc gosta de _ https://t.co/TL1ibsiIL4",1
 come frango cru nao a ' passarinho ' !,0
 por isso que esse país ta na merda mesmo https://t.co/ptDAs3UMFO,0
eu tenho problemas psicológicos causados pelo excesso de corrupção petista......,1
Atentados em França  https://t.co/SHL73HPuId#France #PNR #RenovarPortugal https://t.co/ktsP2ExXBB,0
Juntos lutámos contra a #pólio e Angola não regista novos casos desde 2011. Vamos também atingir a meta com outras _ https://t.co/IB3Di82Ucp,0
Queria saber pq todo mundo acha que eu sou sapatão,1
Querem lá ver que ele já nem dorme?... #Trump Então e os 'direitos humanos' dos americanos à sua soberania nacional _ https://t.co/qmqeUfvz29,1
Livro 'As Grandes Mentiras Sobre a Igreja Católica' já como 3º mais vendido na Folha! Parabéns galera do _ https://t.co/qFTyqrzFw4,0
sai marvel fan não tem roteiro igual e ator branco pra emprestar não vai lá votar no pca de ator mais sarado que vcs ganham mais,1
"Quis me chamar de sapatão?  Logo eu, que peguei tua irmã",1
- gente a pec 241 é pra reduzir gastos!!!! - mas e o aumento de salário dos deputados? - É CULPA DO PT,1
Se vc gosta de Legião Urbana. Por favor de Unfollow. Aqui a gente tem vergonha na cara e bom gosto musical porra!,1
 Nao esperava outra açao! A Europa sofreu muito com a Segunda Guerra Mundial e sabe que esses refugiados estao passando.,0
"Não se preocupem, nos livrar dos limites estatais, o que trará competitividade, estará na fase 2 e 3 do plano de sa _ https://t.co/IG5kPwZqvV",0
se a menina chama rayane quando faz 15 anos automaticamente fica grávida,1
  Amo/sou  e a revolta dos ofendidinhos com suas piadas,1
 alguem tem que LIMPAR A IMAGEM  da USP né..afinal a maconha e o MARXISMO de esquerda tão destruindo a univ _ https://t.co/8TSnoHdayA,0
  Qual o motivo do chilique do Reinaldo Azevedo contra a Joice Hasselmann?,0
 o que é que andaste a fumar?!,0
 Feminismo:  -defende TODAS as pautas da esquerda. -é só a esquerda perder que faz protesto -nunca prote _ https://t.co/5yYYVvOsoL,0
  Eu farei a biografia do Bolsonaro https://t.co/XpTMT0Qw93,0
" vcs moram por onde? Eu moro na Aclimação, perto da Liberdade, Vergueiro, Paraíso...",0
"BEM MOO! KKKK   Hugo Chávez 'está bem', diz presidente do Equador",0
" Pegar refugiados eles não querem, né?",1
 Pronto.. É nui aqui tb! =),0
Por favor nunca seja o branco https://t.co/fj1CCi6QSj,1
"+q julga a amiguinha d burra so pq ela se arruma e n segue o esteriotipo, q axa q tem 'mulher q preste x mulher q n presta' etc etc PAREM",1
  #BolsonaroReiDoMundo - Admiradores de  sobem tag em homenagem e apoio ao deputado. #NosTrendsBrasil http _,0
 foi o vermelho e branco com esfera de raio,0
Adoro estes católicos que se lembram da bíblia e Deus quando é para serem homofóbicos mas depois só o Islão é que é religião de violência,1
Nao sei qual é a parte de que neste momento nao quero ir para angola que eles nao entendem,0
Discurso de  no “10 de Junho” de 2016  https://t.co/qGPlz9na6H#PNR #RenovarPortugal #Portugal,0
  mulher é tão bom que se na próxima vida eu nascer mulher de novo com certeza vou ser sapatão mais uma vez sem pensar duas _,1
" Ué, vai lá machão! Leva tua mulher pra galera ver!",1
O amigo passa o ano inteiro dizendo: 'aquela é puta' 'gorda' 'não pego pq é feia' 'feminazi' E AGORA VEM COM ESSA HIPOCRISIA,1
Homem que é homem não nota o esmalte das mulheres,1
Participei do consultório de família na #NovoTempo com o tema. Criação de criança em sexo neutro. Foi muito bacana. https://t.co/jFBY6lshGn,0
"ESQUECI DE FAZER O CADASTRO DA SARAIVA P GANHAR  DESCONTO, SOU A MULHER MAIS BURRA DO BRASIL",0
  Tem uma solução: um ovni! https://t.co/HgYlQX4vCh,0
É sério eu não sei o que é pior na minha vida vey  Ser pobre ou ser pobre gorda e feia??!!,1
"Um judeu discursou pró-Trump. Ué, ele não era o novo Hitler????? #PosseDeTrump",0
 ele só vai preso se ele fizer uma piada com gorda...,1
"  O único que vai sair inelegível dessa porra é o Bolsonaro, que não tem nenhum crime nas costas, vai vendo https://t.co/V0iAIeq _",1
"Mais um episódio na novela das viagens, agora envolvendo protagonistas da CDU. É tudo farinha do mesmo saco!  https://t.co/sTZlEpKzcL",0
"Bom dia, sapatão!",1
A notícia é velha mas o preconceito está sempre presente  https://t.co/Ltlb0et3hH,0
 por mim seria 30 dias pra mulher e 1 dia pro homem,1
 vc fica gostosa até burca ou hábito(não lembro se  assim que escreve a roupa das freira)kkkkkk,1
O  é tão lixo que está acusando o  de ser o mandante da exposição da filha da Maria do Rosário,1
QUAA FEIRA 8:49 PAGAR AS PROSTITUTA LIMPA A CHURRASQUERA TIRA DO CANAL PORNÔ COLOCAR NA REDE VIDA EXAME DE SANGUE ORAÇÃO #CarnavalAcabouE,0
 Mto fofo msm... Qual a raça??,0
a mina é tão gorda quem nem a indireta que mandei pra ela serviu,1
Agora pareço aqueles gajos que se viram para as fufas e dizem que ela são fufas pq nunca experimentaram pila (????????) Lol,1
'11 dicas de como fazer – e manter - amizade com outra mulher' - post de hoje no nosso blog! > > > https://t.co/ium7VO5vPM,0
"  Como eu sou contra a homossexualidade, penso que isso não é normal apesar d'haverem crianças criadas por 'gays' não é u _",1
"cara, usar a ironia e risada é fácil! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/T1WHW7GGK5",0
"Para os sportinguistas, Bruno de Carvalho é uma mais valia para o Sporting Clube de Portugal. Mais valia era estar calado...",0
#atoron   Se bem que podemos mesclar..uma bela espanhola numa linda holandesa...rsrsrs!,0
PASSEIII EM MANAUSSS!!!!!!! OBRIGADO MEU DEUS! http://t.co/gKuQ17zIlJ,0
hitler ligou  o forno pqp,1
  Quem tem Mitomania sou eu que sou fã do Bolsonaro   hahahahahahah  (zuera),0
se eu fosse eliminado do bbb antes de sair eu fazia cocô no meio da sala,0
    1) #SerMulherÉ estar onde quiser.  2) Ser feminista é estar onde a agenda da Esquerda mandar!!!,1
CBF = Confederação de Bundões do Futebol !,1
'As mulheres estão descobrindo que mulher é bom - coisa que os homens já sabem há séculos.'  #MulherDeVerdade,0
"Eles revelam-se. Faltam-lhes argumentos e faltas-lhe nível. Agressividade e ofensa é o seu registo,  https://t.co/ZhENzssM7I",1
  Vagabunda demais https://t.co/22G0mhRxxq,1
Estava mechendo no baú do meu avô falecido e achei essa foto aqui https://t.co/rhDE3UPdd1,0
  #SerMulherÉ ter cromossomos xx e não ter uma rola no meio das pernas,1
